Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,9586,CREB5,GO:0005488,molecular_function,binding,,6,4,682,7549,5.194633163946437e-05,5.194633163946437e-05,9.865299456204585,1,52,0,0
T,60436,TGIF2,GO:0005488,molecular_function,binding,,6,4,682,7549,5.194633163946437e-05,5.194633163946437e-05,9.865299456204585,1,52,0,0
C,1385,CREB1,GO:0005488,molecular_function,binding,,6,4,682,7549,5.194633163946437e-05,5.194633163946437e-05,9.865299456204585,1,52,0,0
C,1029,CDKN2A,GO:0007049,biological_process,cell cycle,,9,44,264,7924,5.189943133334154e-05,5.4258496393947974e-05,9.821750962249997,2,2,1,0
C,6358,CCL14,GO:0040007,biological_process,growth,,7,2,1261,6971,5.437150559337304e-05,5.437150559337304e-05,9.819670335569967,1,10,0,0
P,5449,POU1F1,GO:0040007,biological_process,growth,,7,2,1261,6971,5.437150559337304e-05,5.437150559337304e-05,9.819670335569967,1,10,1,0
A,9474,ATG5,GO:0005776,cellular_component,autophagosome,,3,21,22,8195,4.786626667033846e-05,5.743952000440615e-05,9.764777989728474,6,2,1,1
E,1977,EIF4E,GO:0016310,biological_process,phosphorylation,,8,8,794,7431,4.9121077362671654e-05,5.894529283520598e-05,9.738900784292817,5,8,0,0
V,7422,VEGFA,GO:0001935,biological_process,endothelial cell proliferation,,3,198,1,8039,5.6163916351885835e-05,5.9787394826201046e-05,9.724715708086297,4,2,1,0
C,925,CD8A,GO:0001816,biological_process,cytokine production,,7,309,20,7905,5.220233530862313e-05,6.072516556309221e-05,9.709152356639372,2,54,0,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,2,0,63,8176,6.126129947052033e-05,6.126129947052033e-05,9.70036224440264,2,7,0,1
C,914,CD2,GO:0009986,cellular_component,cell surface,,3,5,84,8149,6.126139557356235e-05,6.126139557356235e-05,9.700360675664017,2,1,1,1
C,920,CD4,GO:0009986,cellular_component,cell surface,,7,87,80,8067,5.576738452090636e-05,6.174246143386061e-05,9.69253867195155,2,1,1,0
R,6237,RRAS,GO:0016310,biological_process,phosphorylation,,9,11,793,7428,4.678113386414998e-05,6.237484515219997e-05,9.682348486425534,5,8,0,0
N,3164,NR4A1,GO:0040007,biological_process,growth,,7,2,1261,6971,5.437150559337304e-05,6.307094648831272e-05,9.671250330451695,1,10,0,0
H,3297,HSF1,GO:0006914,biological_process,autophagy,,5,8,296,7932,6.35606182496248e-05,6.35606182496248e-05,9.66351648931939,3,7,0,0
M,83463,MXD3,GO:0051179,biological_process,localization,,6,39,119,8077,5.419162413393405e-05,6.375485192227536e-05,9.660465268237138,1,10,0,0
A,10000,AKT3,GO:0023052,biological_process,signaling,,22,27,1568,6624,6.407194350909024e-05,6.407194350909024e-05,9.655503988621858,1,6,0,0
B,673,BRAF,GO:0016301,molecular_function,kinase activity,,4,34,44,8159,6.466932215400196e-05,6.466932215400196e-05,9.646223624175025,4,133,1,0
P,5170,PDPK1,GO:0016310,biological_process,phosphorylation,,10,15,792,7424,6.041422550647631e-05,6.544874429868266e-05,9.634243251450432,5,8,0,0
C,920,CD4,GO:0048468,biological_process,cell development,,6,88,54,8093,5.718073694847161e-05,6.565195723713407e-05,9.631143144451434,3,44,0,0
N,51497,NELFCD,GO:0010467,biological_process,gene expression,,7,16,375,7843,5.5949211707664924e-05,6.71390540491979e-05,9.608744655740148,4,4,0,0
C,1351,COX8A,GO:0032259,biological_process,methylation,,5,13,194,8029,5.178221971683854e-05,6.904295962245139e-05,9.580781643880059,2,1,0,0
E,1978,EIF4EBP1,GO:0016310,biological_process,phosphorylation,,10,15,792,7424,6.041422550647631e-05,7.249707060777158e-05,9.531964402330013,5,8,0,0
C,983,CDK1,GO:0007049,biological_process,cell cycle,,4,4,269,7964,7.424064208949418e-05,7.424064208949418e-05,9.508198820688948,2,2,1,0
C,114336,CGB2,GO:0010467,biological_process,gene expression,,5,6,377,7853,7.640080662123292e-05,7.640080662123292e-05,9.479517303977993,4,4,0,0
E,2067,ERCC1,GO:0010467,biological_process,gene expression,,5,6,377,7853,7.640080662123292e-05,7.640080662123292e-05,9.479517303977993,4,4,0,0
C,1495,CTNNA1,GO:0007155,biological_process,cell adhesion,,2,0,63,8176,6.126129947052033e-05,8.168173262736044e-05,9.412680171950859,2,7,0,1
V,7431,VIM,GO:0005882,cellular_component,intermediate filament,,2,35,1,8203,5.867953467076185e-05,8.215134853906659e-05,9.40694729804584,6,5,0,2
R,6222,RPS18,GO:0006412,biological_process,translation,,2,0,74,8165,8.39397612932356e-05,8.39397612932356e-05,9.385411143841338,5,4,0,2
B,26580,BSCL2,GO:0140042,biological_process,lipid droplet formation,,2,9,8,8222,7.247145404188969e-05,8.455002971553798e-05,9.378167131164536,6,1,1,2
T,10140,TOB1,GO:0007049,biological_process,cell cycle,,10,59,263,7909,8.157732366645245e-05,8.497637881922129e-05,9.37313723633873,2,2,0,0
H,3083,HGFAC,GO:0040007,biological_process,growth,,8,4,1260,6969,8.518096385844447e-05,8.518096385844447e-05,9.370732577984453,1,10,0,0
P,5443,POMC,GO:0005819,cellular_component,spindle,,5,25,114,8097,6.16065431425947e-05,9.240981471389204e-05,9.289277365110248,5,2,0,0
C,925,CD8A,GO:0048468,biological_process,cell development,,10,306,50,7875,8.158109139248e-05,9.687754602857e-05,9.242062789050879,3,44,0,0
P,5156,PDGFRA,GO:0040007,biological_process,growth,,9,6,1259,6967,9.748313766859232e-05,9.748313766859232e-05,9.235831141906324,1,10,0,0
C,920,CD4,GO:0009293,biological_process,transduction,,5,89,35,8112,8.325702173675495e-05,9.926798745536167e-05,9.217687421010666,4,1,0,0
T,7042,TGFB2,GO:0046903,biological_process,secretion,,5,18,171,8047,0.00010335100624510625,0.00010335100624510625,9.177379535598396,4,10,1,0
P,5290,PIK3CA,GO:0014065,biological_process,phosphatidylinositol 3-kinase signaling,,2,47,1,8191,0.00010351341910314739,0.00010351341910314739,9.17580930049259,6,1,0,1
C,26047,CNTNAP2,GO:0007613,biological_process,memory,,5,18,163,8055,8.288725539104453e-05,0.00010360906923880566,9.17488569105526,3,4,0,0
C,1499,CTNNB1,GO:0048538,biological_process,thymus development,,3,99,5,8134,9.85570450490046e-05,0.0001052768435750731,9.158917072076521,5,1,1,0
M,5609,MAP2K7,GO:0007165,biological_process,signal transduction,,5,60,55,8121,0.00010208013549172973,0.00010600629454910395,9.152012083076563,2,41,0,1
F,2247,FGF2,GO:0040007,biological_process,growth,,17,26,1251,6947,0.0001062578036200381,0.0001062578036200381,9.149642307021109,1,10,1,0
I,3605,IL17A,GO:0005488,molecular_function,binding,,9,16,679,7537,0.00011245114095316083,0.00011245114095316083,9.092991733295076,1,52,0,0
P,5159,PDGFRB,GO:0001525,biological_process,angiogenesis,,4,14,112,8111,9.792967481792893e-05,0.00011425128728758375,9.07711026096605,3,5,0,1
P,5163,PDK1,GO:0016020,cellular_component,membrane,,6,17,287,7931,0.00011612817167810147,0.00011612817167810146,9.060816048582359,2,16,0,0
B,596,BCL2,GO:0006914,biological_process,autophagy,,11,67,290,7873,0.00011254812647124088,0.0001184717120749904,9.040836342553195,3,7,0,0
P,5074,PAWR,GO:0005737,cellular_component,cytoplasm,,4,25,70,8142,0.00012003975864834531,0.00012003975864834531,9.02768754798772,2,5,0,1
C,922,CD5L,GO:0009986,cellular_component,cell surface,,6,65,81,8089,9.618739973588632e-05,0.00012023424966985791,9.026068637433458,2,1,1,1
U,23025,UNC13A,GO:0016081,biological_process,synaptic vesicle docking,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,1,1,1
H,3202,HOXA5,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
F,2303,FOXC2,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
Z,23414,ZFPM2,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
U,10497,UNC13B,GO:0016081,biological_process,synaptic vesicle docking,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,1,1,1
P,5245,PHB,GO:0010628,biological_process,positive regulation of gene expression,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,12,0,1
B,571,BACH1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
M,92140,MTDH,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
F,2212,FCGR2A,GO:0019864,molecular_function,IgG binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,1,1,0
N,378884,NHLRC1,GO:1903076,biological_process,regulation of protein localization to plasma membrane,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,7,5,1,0
D,9988,DMTF1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
P,5245,PHB,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
N,378884,NHLRC1,GO:0034976,biological_process,response to endoplasmic reticulum stress,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,9,1,0
N,378884,NHLRC1,GO:0045859,biological_process,regulation of protein kinase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,8,1,0
N,378884,NHLRC1,GO:0005978,biological_process,glycogen biosynthetic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,7,1,1,0
D,55661,DDX27,GO:0006364,biological_process,rRNA processing,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,8,11,0,1
E,9852,EPM2AIP1,GO:0045725,biological_process,positive regulation of glycogen biosynthetic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,7,1,0,1
E,9852,EPM2AIP1,GO:0005978,biological_process,glycogen biosynthetic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,7,1,1,0
H,113802,HENMT1,GO:0030422,biological_process,production of siRNA involved in RNA interference,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,9,1,1,1
H,113802,HENMT1,GO:0034587,biological_process,piRNA metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,7,2,1,1
H,3202,HOXA5,GO:0010628,biological_process,positive regulation of gene expression,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,12,0,1
F,2215,FCGR3B,GO:0019864,molecular_function,IgG binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,1,1,0
Z,57169,ZNFX1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
T,6909,TBX2,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,0
A,248,ALPI,GO:0004035,molecular_function,alkaline phosphatase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,1,0,1
G,2821,GPI,GO:0004347,molecular_function,glucose-6-phosphate isomerase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,1,0,1
S,6502,SKP2,GO:0000151,cellular_component,ubiquitin ligase complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,10,1,0
S,9580,SOX13,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
M,9935,MAFB,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,0
H,3032,HADHB,GO:0006635,biological_process,fatty acid beta-oxidation,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,4,0,1
M,9935,MAFB,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
P,5366,PMAIP1,GO:0072331,biological_process,signal transduction by p53 class mediator,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,2,1,0
T,7175,TPR,GO:0005643,cellular_component,nuclear pore,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,1,1,4
T,6996,TDG,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
H,113802,HENMT1,GO:0001510,biological_process,RNA methylation,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,8,1,1
T,117581,TWIST2,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
C,9575,CLOCK,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,1
C,9575,CLOCK,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
P,3651,PDX1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
P,5324,PLAG1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
F,2304,FOXE1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
H,6927,HNF1A,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
H,3159,HMGA1,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,1
H,3159,HMGA1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
S,333929,SNAI3,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,0
S,333929,SNAI3,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
R,5916,RARG,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,0
R,5916,RARG,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
G,2965,GTF2H1,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,0
N,4863,NPAT,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
N,4929,NR4A2,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,1
N,4929,NR4A2,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
F,2300,FOXL1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
T,6909,TBX2,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
R,200916,RPL22L1,GO:0002181,biological_process,cytoplasmic translation,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,1,1,1
C,1557,CYP2C19,GO:0043231,cellular_component,intracellular membrane-bounded organelle,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,30,0,1
S,57477,SHROOM4,GO:0007015,biological_process,actin filament organization,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,12,1,1
C,1576,CYP3A4,GO:0016491,molecular_function,oxidoreductase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,80,1,3
C,1576,CYP3A4,GO:0008202,biological_process,steroid metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,21,1,1
C,1557,CYP2C19,GO:0017144,biological_process,drug metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,3,1,0
C,1576,CYP3A4,GO:0008395,molecular_function,steroid hydroxylase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,20,1,1
C,1557,CYP2C19,GO:0070330,molecular_function,aromatase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,1,1,0
H,9421,HAND1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
C,1576,CYP3A4,GO:0006805,biological_process,xenobiotic metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,30,0,2
C,1576,CYP3A4,GO:0046483,biological_process,heterocycle metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,84,0,1
C,1557,CYP2C19,GO:0005506,molecular_function,iron ion binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,2,1,0
C,1576,CYP3A4,GO:0016098,biological_process,monoterpenoid metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,7,1,1
S,57477,SHROOM4,GO:0030036,biological_process,actin cytoskeleton organization,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,11,0,1
C,1544,CYP1A2,GO:0043231,cellular_component,intracellular membrane-bounded organelle,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,30,0,1
C,1544,CYP1A2,GO:0016712,molecular_function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,12,0,1
C,1544,CYP1A2,GO:0005506,molecular_function,iron ion binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,2,1,0
C,1544,CYP1A2,GO:0070330,molecular_function,aromatase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,1,1,0
C,1544,CYP1A2,GO:0017144,biological_process,drug metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,3,1,0
C,1544,CYP1A2,GO:0016491,molecular_function,oxidoreductase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,80,1,2
C,1557,CYP2C19,GO:0020037,molecular_function,heme binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,1,0,1
C,1544,CYP1A2,GO:0019373,biological_process,epoxygenase P450 pathway,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,1,1,0
C,1544,CYP1A2,GO:0008202,biological_process,steroid metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,21,1,0
C,1557,CYP2C19,GO:0016712,molecular_function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,12,0,1
C,1544,CYP1A2,GO:0008395,molecular_function,steroid hydroxylase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,20,1,0
C,1557,CYP2C19,GO:0019825,molecular_function,oxygen binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,1,1,1
Z,26137,ZBTB20,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
C,1576,CYP3A4,GO:0017144,biological_process,drug metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,3,1,0
C,1576,CYP3A4,GO:0070330,molecular_function,aromatase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,1,1,0
C,1557,CYP2C19,GO:0006805,biological_process,xenobiotic metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,30,0,2
C,1557,CYP2C19,GO:0046483,biological_process,heterocycle metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,84,0,1
C,1557,CYP2C19,GO:0016098,biological_process,monoterpenoid metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,7,1,1
C,1557,CYP2C19,GO:0008202,biological_process,steroid metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,21,1,1
C,1557,CYP2C19,GO:0019373,biological_process,epoxygenase P450 pathway,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,1,1,1
C,1545,CYP1B1,GO:0043231,cellular_component,intracellular membrane-bounded organelle,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,30,0,1
Z,677,ZFP36L1,GO:0010941,biological_process,regulation of cell death,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,6,1,0
C,1545,CYP1B1,GO:0016712,molecular_function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,12,0,1
C,1545,CYP1B1,GO:0020037,molecular_function,heme binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,1,0,1
C,1545,CYP1B1,GO:0019825,molecular_function,oxygen binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,1,1,0
S,6531,SLC6A3,GO:0090494,biological_process,dopamine uptake,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,1,0,1
C,1545,CYP1B1,GO:0005506,molecular_function,iron ion binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,2,1,0
Z,677,ZFP36L1,GO:0001944,biological_process,vasculature development,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,4,1,0
C,1557,CYP2C19,GO:0016491,molecular_function,oxidoreductase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,80,1,2
C,1545,CYP1B1,GO:0070330,molecular_function,aromatase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,1,1,0
C,1545,CYP1B1,GO:0016491,molecular_function,oxidoreductase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,80,1,0
C,1545,CYP1B1,GO:0019373,biological_process,epoxygenase P450 pathway,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,5,1,1,0
C,1545,CYP1B1,GO:0008202,biological_process,steroid metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,21,1,1
C,1545,CYP1B1,GO:0008395,molecular_function,steroid hydroxylase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,20,1,0
C,1545,CYP1B1,GO:0006805,biological_process,xenobiotic metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,30,0,1
C,1576,CYP3A4,GO:0043231,cellular_component,intracellular membrane-bounded organelle,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,30,0,1
C,1576,CYP3A4,GO:0019825,molecular_function,oxygen binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,1,1,2
C,1576,CYP3A4,GO:0005506,molecular_function,iron ion binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,2,1,1
C,1544,CYP1A2,GO:0006805,biological_process,xenobiotic metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,30,0,2
C,1544,CYP1A2,GO:0046483,biological_process,heterocycle metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,84,0,1
C,1544,CYP1A2,GO:0020037,molecular_function,heme binding,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,1,0,1
H,9421,HAND1,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,0
R,473,RERE,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
C,1389,CREBL2,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
P,5453,POU3F1,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
C,1544,CYP1A2,GO:0016098,biological_process,monoterpenoid metabolic process,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,7,1,1
P,5453,POU3F1,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,0
R,860,RUNX2,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
R,860,RUNX2,GO:0005667,cellular_component,transcription regulator complex,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,11,1,0
C,708,C1QBP,GO:0140110,molecular_function,transcription regulator activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,1,8,1,0
S,60682,SMAP1,GO:0043547,biological_process,positive regulation of GTPase activity,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,6,2,1,0
S,60682,SMAP1,GO:2000369,biological_process,regulation of clathrin-dependent endocytosis,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,7,2,0,1
M,4438,MSH4,GO:0051321,biological_process,meiotic cell cycle,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,2,1,1,0
M,4438,MSH4,GO:0045132,biological_process,meiotic chromosome segregation,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,5,1,0
M,4438,MSH4,GO:0007131,biological_process,reciprocal meiotic recombination,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,3,1,0,1
M,4438,MSH4,GO:0045143,biological_process,homologous chromosome segregation,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,1,1,0
M,4438,MSH4,GO:0006974,biological_process,cellular response to DNA damage stimulus,,1,0,0,8240,0.00012134449702639969,0.00012134449702639969,9.016876974768824,4,9,1,0
